"source_desc" "sector_desc" "group_desc" "commodity_desc" "class_desc" "prodn_practice_desc" "util_practice_desc" "statisticcat_desc" "unit_desc" "short_desc" "domain_desc" "domaincat_desc" "agg_level_desc" "state_ansi" "state_fips_code" "state_alpha" "state_name" "asd_code" "asd_desc" "county_ansi" "county_code" "county_name" "region_desc" "zip_5" "watershed_code" "watershed_desc" "congr_district_code" "country_code" "country_name" "location_desc" "year" "freq_desc" "begin_code" "end_code" "reference_period_desc" "week_ending" "load_time" "Value" "CV (%)"
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "15" "15" "HI" "HAWAII" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "HAWAII" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 29440 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "16" "16" "ID" "IDAHO" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "IDAHO" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 33875 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "17" "17" "IL" "ILLINOIS" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "ILLINOIS" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 4677231 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "18" "18" "IN" "INDIANA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "INDIANA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 3926726 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "19" "19" "IA" "IOWA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "IOWA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 14513319 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "20" "20" "KS" "KANSAS" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "KANSAS" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 1574839 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "21" "21" "KY" "KENTUCKY" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "KENTUCKY" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 584632 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "22" "22" "LA" "LOUISIANA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "LOUISIANA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 25229 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "23" "23" "ME" "MAINE" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MAINE" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 7017 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "24" "24" "MD" "MARYLAND" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MARYLAND" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 82741 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "25" "25" "MA" "MASSACHUSETTS" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MASSACHUSETTS" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 21309 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "26" "26" "MI" "MICHIGAN" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MICHIGAN" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 1024236 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "27" "27" "MN" "MINNESOTA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MINNESOTA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 5665364 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "28" "28" "MS" "MISSISSIPPI" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MISSISSIPPI" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 236184 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "29" "29" "MO" "MISSOURI" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MISSOURI" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 3529932 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "30" "30" "MT" "MONTANA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MONTANA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 181033 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "31" "31" "NE" "NEBRASKA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEBRASKA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 3474386 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "32" "32" "NV" "NEVADA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEVADA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 7550 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "33" "33" "NH" "NEW HAMPSHIRE" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEW HAMPSHIRE" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 5843 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "34" "34" "NJ" "NEW JERSEY" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEW JERSEY" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 25390 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "35" "35" "NM" "NEW MEXICO" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEW MEXICO" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 8276 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "36" "36" "NY" "NEW YORK" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEW YORK" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 80861 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "37" "37" "NC" "NORTH CAROLINA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NORTH CAROLINA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 9631290 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "38" "38" "ND" "NORTH DAKOTA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NORTH DAKOTA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 199750 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "39" "39" "OH" "OHIO" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "OHIO" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 1687708 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "40" "40" "OK" "OKLAHOMA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "OKLAHOMA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 1697850 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "41" "41" "OR" "OREGON" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "OREGON" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 36617 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "42" "42" "PA" "PENNSYLVANIA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "PENNSYLVANIA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 1094066 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "44" "44" "RI" "RHODE ISLAND" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "RHODE ISLAND" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 3763 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "45" "45" "SC" "SOUTH CAROLINA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "SOUTH CAROLINA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 311650 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "46" "46" "SD" "SOUTH DAKOTA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "SOUTH DAKOTA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 1394357 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "47" "47" "TN" "TENNESSEE" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "TENNESSEE" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 342805 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "48" "48" "TX" "TEXAS" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "TEXAS" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 615705 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "49" "49" "UT" "UTAH" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "UTAH" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 293170 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "50" "50" "VT" "VERMONT" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "VERMONT" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 3477 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "51" "51" "VA" "VIRGINIA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "VIRGINIA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 389752 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "53" "53" "WA" "WASHINGTON" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "WASHINGTON" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 40152 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "54" "54" "WV" "WEST VIRGINIA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "WEST VIRGINIA" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 17970 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "55" "55" "WI" "WISCONSIN" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "WISCONSIN" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 758141 ""
"CENSUS" "ANIMALS & PRODUCTS" "LIVESTOCK" "HOGS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "INVENTORY" "HEAD" "HOGS - INVENTORY" "TOTAL" "NOT SPECIFIED" "STATE" "56" "56" "WY" "WYOMING" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "WYOMING" "1997" "POINT IN TIME" "12" "12" "END OF DEC" "" "2012-01-01 00:00:00" 91107 ""
