"source_desc" "sector_desc" "group_desc" "commodity_desc" "class_desc" "prodn_practice_desc" "util_practice_desc" "statisticcat_desc" "unit_desc" "short_desc" "domain_desc" "domaincat_desc" "agg_level_desc" "state_ansi" "state_fips_code" "state_alpha" "state_name" "asd_code" "asd_desc" "county_ansi" "county_code" "county_name" "region_desc" "zip_5" "watershed_code" "watershed_desc" "congr_district_code" "country_code" "country_name" "location_desc" "year" "freq_desc" "begin_code" "end_code" "reference_period_desc" "week_ending" "load_time" "Value" "CV (%)"
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "15" "15" "HI" "HAWAII" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "HAWAII" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 7 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "16" "16" "ID" "IDAHO" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "IDAHO" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 350905 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "17" "17" "IL" "ILLINOIS" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "ILLINOIS" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 6244 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "18" "18" "IN" "INDIANA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "INDIANA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 2288 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "19" "19" "IA" "IOWA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "IOWA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 646 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "20" "20" "KS" "KANSAS" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "KANSAS" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 5266 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "21" "21" "KY" "KENTUCKY" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "KENTUCKY" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 291 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "22" "22" "LA" "LOUISIANA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "LOUISIANA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 123 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "23" "23" "ME" "MAINE" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MAINE" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 56362 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "24" "24" "MD" "MARYLAND" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MARYLAND" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 2964 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "25" "25" "MA" "MASSACHUSETTS" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MASSACHUSETTS" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 2616 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "26" "26" "MI" "MICHIGAN" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MICHIGAN" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 42267 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "27" "27" "MN" "MINNESOTA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MINNESOTA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 49935 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "28" "28" "MS" "MISSISSIPPI" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MISSISSIPPI" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 166 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "29" "29" "MO" "MISSOURI" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MISSOURI" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 6127 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "30" "30" "MT" "MONTANA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MONTANA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 11192 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "31" "31" "NE" "NEBRASKA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEBRASKA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 20438 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "32" "32" "NV" "NEVADA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEVADA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 7491 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "33" "33" "NH" "NEW HAMPSHIRE" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEW HAMPSHIRE" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 79 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "34" "34" "NJ" "NEW JERSEY" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEW JERSEY" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 2442 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "35" "35" "NM" "NEW MEXICO" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEW MEXICO" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 5675 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "36" "36" "NY" "NEW YORK" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEW YORK" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 18911 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "37" "37" "NC" "NORTH CAROLINA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NORTH CAROLINA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 14760 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "38" "38" "ND" "NORTH DAKOTA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NORTH DAKOTA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 91855 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "39" "39" "OH" "OHIO" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "OHIO" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 2943 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "40" "40" "OK" "OKLAHOMA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "OKLAHOMA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 307 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "41" "41" "OR" "OREGON" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "OREGON" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 36361 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "42" "42" "PA" "PENNSYLVANIA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "PENNSYLVANIA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 9690 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "44" "44" "RI" "RHODE ISLAND" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "RHODE ISLAND" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 542 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "45" "45" "SC" "SOUTH CAROLINA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "SOUTH CAROLINA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 154 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "46" "46" "SD" "SOUTH DAKOTA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "SOUTH DAKOTA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 854 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "47" "47" "TN" "TENNESSEE" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "TENNESSEE" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 304 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "48" "48" "TX" "TEXAS" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "TEXAS" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 17129 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "49" "49" "UT" "UTAH" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "UTAH" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 464 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "50" "50" "VT" "VERMONT" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "VERMONT" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 266 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "51" "51" "VA" "VIRGINIA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "VIRGINIA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 5408 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "53" "53" "WA" "WASHINGTON" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "WASHINGTON" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 157499 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "54" "54" "WV" "WEST VIRGINIA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "WEST VIRGINIA" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 275 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "55" "55" "WI" "WISCONSIN" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "WISCONSIN" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 63933 ""
"CENSUS" "CROPS" "VEGETABLES" "POTATOES" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "POTATOES - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "56" "56" "WY" "WYOMING" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "WYOMING" "2007" "ANNUAL" "00" "00" "YEAR" "" "2012-01-01 00:00:00" 843 ""
