"source_desc" "sector_desc" "group_desc" "commodity_desc" "class_desc" "prodn_practice_desc" "util_practice_desc" "statisticcat_desc" "unit_desc" "short_desc" "domain_desc" "domaincat_desc" "agg_level_desc" "state_ansi" "state_fips_code" "state_alpha" "state_name" "asd_code" "asd_desc" "county_ansi" "county_code" "county_name" "region_desc" "zip_5" "watershed_code" "watershed_desc" "congr_district_code" "country_code" "country_name" "location_desc" "year" "freq_desc" "begin_code" "end_code" "reference_period_desc" "week_ending" "load_time" "Value" "CV (%)"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "29" "29" "MO" "MISSOURI" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MISSOURI" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 7207 "1.3"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "30" "30" "MT" "MONTANA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "MONTANA" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 24256 "24.4"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "31" "31" "NE" "NEBRASKA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEBRASKA" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 18820 "17.8"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "32" "32" "NV" "NEVADA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEVADA" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 0 "(D)"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "33" "33" "NH" "NEW HAMPSHIRE" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEW HAMPSHIRE" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 26 "46.7"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "34" "34" "NJ" "NEW JERSEY" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEW JERSEY" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 466 "9.5"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "35" "35" "NM" "NEW MEXICO" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEW MEXICO" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 155 "75.3"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "36" "36" "NY" "NEW YORK" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NEW YORK" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 45944 "3.4"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "37" "37" "NC" "NORTH CAROLINA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NORTH CAROLINA" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 9911 "14.4"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "38" "38" "ND" "NORTH DAKOTA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "NORTH DAKOTA" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 180609 "5.7"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "39" "39" "OH" "OHIO" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "OHIO" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 13512 "1.4"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "40" "40" "OK" "OKLAHOMA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "OKLAHOMA" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 11813 "9.0"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "41" "41" "OR" "OREGON" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "OREGON" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 8929 "20.6"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "42" "42" "PA" "PENNSYLVANIA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "PENNSYLVANIA" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 55135 "2.6"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "45" "45" "SC" "SOUTH CAROLINA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "SOUTH CAROLINA" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 6969 "26.0"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "46" "46" "SD" "SOUTH DAKOTA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "SOUTH DAKOTA" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 86114 "7.1"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "47" "47" "TN" "TENNESSEE" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "TENNESSEE" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 1121 "19.7"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "48" "48" "TX" "TEXAS" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "TEXAS" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 52833 "20.0"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "49" "49" "UT" "UTAH" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "UTAH" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 510 "19.5"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "50" "50" "VT" "VERMONT" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "VERMONT" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 91 "72.2"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "51" "51" "VA" "VIRGINIA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "VIRGINIA" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 1427 "12.5"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "53" "53" "WA" "WASHINGTON" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "WASHINGTON" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 3455 "8.9"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "54" "54" "WV" "WEST VIRGINIA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "WEST VIRGINIA" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 369 "28.3"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "55" "55" "WI" "WISCONSIN" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "WISCONSIN" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 64593 "5.6"
"CENSUS" "CROPS" "FIELD CROPS" "OATS" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "OATS - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "56" "56" "WY" "WYOMING" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "WYOMING" "2022" "ANNUAL" "00" "00" "YEAR" "" "2024-02-13 12:00:00.000" 6637 "22.4"
